ID,Shape,Layout,Area,MainArea,Age,Floor,TopSchool,Parking,Balcony,LowStruct,DisTrict,Road,Money
12327,電梯大樓,3房2廳1衛,權狀41.33坪,主建25.07坪,31年,15F/17F,1.0,1.0,1.0,0.0,楠梓區-,惠豐街,899
12328,電梯大樓,4房2廳2衛,權狀57.32坪,主建32.11坪,29年,18F/18F,0.0,1.0,1.0,1.0,楠梓區-,德民路474巷,"1,398"
12329,別墅,4房2廳2衛,權狀54.92坪,主建47.69坪,35年,1F~2F/2F,0.0,0.0,0.0,0.0,前鎮區-,凱旋四路,"1,398"
12330,公寓,3房2廳2衛,權狀26.77坪,主建26.77坪,38年,1F/5F,0.0,0.0,0.0,0.0,前鎮區-,崗山北街,798
12331,電梯大樓,4房2廳2衛,權狀101.9坪,主建55.23坪,30年,7F/8F,0.0,1.0,1.0,0.0,楠梓區-,藍田路,"2,380"
12332,透天厝,4房2廳2衛,權狀22.91坪,主建22.91坪,49年,整棟/2F,0.0,0.0,1.0,0.0,楠梓區-,大學三十八街,"1,200"
12333,電梯大樓,3房2廳2衛,權狀45.74坪,主建19.68坪,不詳,12F/15F,0.0,1.0,1.0,0.0,仁武區-,慈惠八街,"1,328"
12334,電梯大樓,3房2廳2衛,權狀40.53坪,主建19.28坪,2個月,8F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉五路,"1,358"
12335,電梯大樓,5房2廳4衛,權狀116.68坪,主建67.01坪,8年,10F/15F,0.0,1.0,1.0,0.0,鼓山區-,美術東二路,"2,658"
12336,電梯大樓,2房2廳1衛,權狀38.38坪,主建15.49坪,6年,12F/15F,0.0,1.0,0.0,0.0,楠梓區-,興楠路355巷,"1,080"
12337,電梯大樓,3房2廳2衛,權狀37.83坪,主建22.84坪,16年,3F/15F,0.0,0.0,1.0,0.0,三民區-,大順二路,958
12338,電梯大樓,1房2廳1衛,權狀22坪,主建15.96坪,33年,4F/12F,0.0,0.0,0.0,0.0,鼓山區-,馬卡道路,668
12339,透天厝,4房4廳3衛,權狀55.86坪,主建55.86坪,50年,整棟/4F,0.0,0.0,1.0,0.0,大寮區-,文化路32巷,"2,198"
12340,電梯大樓,4房2廳2衛,權狀105.99坪,主建43.3坪,9個月,3F/27F,0.0,1.0,0.0,0.0,鳳山區-,中崙二路578巷,"5,288"
12341,透天厝,5房2廳3衛,權狀46.76坪,主建42.33坪,10年,整棟/3F,0.0,1.0,0.0,0.0,三民區-,正興路53巷,"1,336"
12342,電梯大樓,3房2廳1衛,權狀41.33坪,主建25.07坪,31年,15F/17F,1.0,1.0,1.0,0.0,楠梓區-,惠豐街,899
12343,電梯大樓,4房2廳2衛,權狀57.32坪,主建32.11坪,29年,18F/18F,0.0,1.0,1.0,1.0,楠梓區-,德民路474巷,"1,398"
12344,別墅,4房2廳2衛,權狀54.92坪,主建47.69坪,35年,1F~2F/2F,0.0,0.0,0.0,0.0,前鎮區-,凱旋四路,"1,398"
12345,公寓,3房2廳2衛,權狀26.77坪,主建26.77坪,38年,1F/5F,0.0,0.0,0.0,0.0,前鎮區-,崗山北街,798
12346,電梯大樓,4房2廳2衛,權狀101.9坪,主建55.23坪,30年,7F/8F,0.0,1.0,1.0,0.0,楠梓區-,藍田路,"2,380"
12347,透天厝,4房2廳2衛,權狀22.91坪,主建22.91坪,49年,整棟/2F,0.0,0.0,1.0,0.0,楠梓區-,大學三十八街,"1,200"
12348,電梯大樓,3房2廳2衛,權狀45.74坪,主建19.68坪,不詳,12F/15F,0.0,1.0,1.0,0.0,仁武區-,慈惠八街,"1,328"
12349,電梯大樓,3房2廳2衛,權狀40.53坪,主建19.28坪,2個月,8F/15F,0.0,1.0,1.0,0.0,仁武區-,京吉五路,"1,358"
12350,電梯大樓,5房2廳4衛,權狀116.68坪,主建67.01坪,8年,10F/15F,0.0,1.0,1.0,0.0,鼓山區-,美術東二路,"2,658"
12351,電梯大樓,2房2廳1衛,權狀38.38坪,主建15.49坪,6年,12F/15F,0.0,1.0,0.0,0.0,楠梓區-,興楠路355巷,"1,080"
12352,電梯大樓,3房2廳2衛,權狀37.83坪,主建22.84坪,16年,3F/15F,0.0,0.0,1.0,0.0,三民區-,大順二路,958
12353,電梯大樓,1房2廳1衛,權狀22坪,主建15.96坪,33年,4F/12F,0.0,0.0,0.0,0.0,鼓山區-,馬卡道路,668
12354,透天厝,4房4廳3衛,權狀55.86坪,主建55.86坪,50年,整棟/4F,0.0,0.0,1.0,0.0,大寮區-,文化路32巷,"2,198"
12355,電梯大樓,4房2廳2衛,權狀105.99坪,主建43.3坪,9個月,3F/27F,0.0,1.0,0.0,0.0,鳳山區-,中崙二路578巷,"5,288"
12356,電梯大樓,3房2廳2衛,權狀37.62坪,主建25.02坪,28年,7F/7F,0.0,0.0,0.0,1.0,鳳山區-,文建街,758
12357,透天厝,5房2廳4衛,權狀23.22坪,主建23.22坪,57年,1F~4F/4F,0.0,1.0,1.0,0.0,三民區-,十全三路,"1,180"
12358,電梯大樓,3房2廳2衛,權狀49.61坪,主建25.04坪,23年,17F/26F,0.0,1.0,0.0,1.0,橋頭區-,新東一街,"1,598"
12359,電梯大樓,2房1廳1衛,權狀35.67坪,主建15.63坪,4年,19F/22F,0.0,1.0,1.0,0.0,前鎮區-,鎮海路,998
12360,電梯大樓,3房2廳2衛,權狀33.46坪,主建22.89坪,31年,8F/14F,0.0,0.0,0.0,1.0,三民區-,鼎成街,798
12361,透天厝,5房2廳6衛,權狀20.76坪,主建20.76坪,55年,1F~2F/2F,0.0,0.0,1.0,0.0,楠梓區-,清豐二路,"1,880"
12362,透天厝,4房3廳4衛,權狀68.31坪,主建62.15坪,40年,整棟/4F,0.0,0.0,0.0,0.0,三民區-,明誠二路,"1,298"
12363,電梯大樓,2房2廳1衛,權狀27.72坪,主建15.51坪,18年,2F/14F,0.0,1.0,0.0,0.0,左營區-,至聖路,738
12364,透天厝,3房2廳1衛,權狀21.52坪,主建21.52坪,54年,1F~2F/2F,0.0,0.0,0.0,0.0,苓雅區-,福德二路246巷,"1,180"
12365,透天厝,5房2廳4衛,權狀46.16坪,主建46.16坪,19年,整棟/4F,0.0,0.0,0.0,0.0,鳥松區-,松埔北巷,"1,880"
12366,電梯大樓,1房1廳1衛,權狀16.34坪,主建9.08坪,33年,6F/7F,0.0,0.0,1.0,1.0,鳳山區-,鳳東路,258
12367,電梯大樓,2房2廳1衛,權狀20.74坪,主建11.78坪,30年,7F/9F,0.0,0.0,0.0,1.0,苓雅區-,青年二路,458
12368,電梯大樓,3房2廳2衛,權狀31.54坪,主建21.79坪,29年,9F/16F,0.0,0.0,1.0,1.0,前鎮區-,修成街25巷,838
12369,電梯大樓,4房2廳2衛,權狀82.09坪,主建44.94坪,15年,4F/4F,0.0,1.0,1.0,0.0,新興區-,民生一路,"2,380"
12370,別墅,開放式格局,權狀144.2坪,主建99.8坪,16年,1F~5F/5F,0.0,0.0,0.0,1.0,左營區-,正心街,"6,380"
12371,電梯大樓,3房2廳2衛,權狀48.52坪,主建19.06坪,不詳,30F/34F,0.0,1.0,1.0,0.0,鼓山區-,裕誠路,"2,198"
12372,公寓,3房2廳2衛,權狀18.63坪,主建18.63坪,42年,2F/5F,0.0,0.0,1.0,0.0,楠梓區-,大學十七街,698
12373,電梯大樓,4房2廳2衛,權狀59.79坪,主建33.14坪,9年,13F/15F,0.0,1.0,1.0,0.0,楠梓區-,高雄大學路,"2,068"
12374,電梯大樓,4房2廳2衛,權狀61.9坪,主建31.78坪,10年,7F/15F,1.0,1.0,1.0,0.0,大樹區-,九大路251巷,"1,458"
12375,透天厝,6房2廳3衛,權狀57.88坪,主建51.69坪,18年,整棟/4F,0.0,0.0,0.0,0.0,鹽埕區-,七賢三路,"2,380"
12376,電梯大樓,3房1廳2衛,權狀18.15坪,主建18.15坪,39年,2F/12F,0.0,0.0,0.0,0.0,楠梓區-,大學西路,498
12377,電梯大樓,2房2廳1衛,權狀27.63坪,主建14.59坪,28年,4F/14F,0.0,1.0,0.0,0.0,三民區-,鼎金後路,798
12378,電梯大樓,3房1廳3衛,權狀48.41坪,主建28.8坪,12年,12F/12F,0.0,1.0,0.0,1.0,前鎮區-,瑞北路,858
12379,公寓,4房2廳2衛,權狀61坪,主建34.8坪,31年,2F/18F,0.0,0.0,0.0,0.0,新興區-,中山一路,"1,450"
12380,電梯大樓,2房2廳1衛,權狀32.51坪,主建12.53坪,不詳,3F/34F,0.0,1.0,0.0,0.0,三民區-,大福街,"1,160"
12381,電梯大樓,4房2廳2衛,權狀58坪,主建26坪,27年,12F/14F,0.0,1.0,1.0,0.0,仁武區-,永新一街,"1,298"
12382,電梯大樓,開放式格局,權狀40.16坪,主建22.65坪,9個月,1F/13F,0.0,1.0,0.0,0.0,大寮區-,潮和路,"1,780"
12383,公寓,3房2廳2衛,權狀21.44坪,主建21.44坪,44年,3F/5F,0.0,0.0,0.0,0.0,仁武區-,京吉六路,630
12384,電梯大樓,3房3廳2衛,權狀32.79坪,主建16.74坪,1年,5F/5F,0.0,1.0,0.0,0.0,大寮區-,潮和路,798
12385,電梯大樓,3房2廳2衛,權狀71.34坪,主建35.81坪,8年,4F/18F,0.0,1.0,1.0,0.0,左營區-,博愛二路,"1,880"
12386,電梯大樓,3房2廳2衛,權狀32.79坪,主建16.74坪,1年,3F/5F,0.0,1.0,0.0,0.0,鹽埕區-,大禮街,798
12387,電梯大樓,2房3廳2衛,權狀53.3坪,主建21.9坪,2年,15F/28F,0.0,0.0,0.0,0.0,三民區-,建國三路,"2,380"
12388,電梯大樓,2房1廳1衛,權狀20.31坪,主建12.4坪,不詳,19F/37F,0.0,0.0,0.0,1.0,三民區-,察哈爾二街,"1,080"
12389,透天厝,7房2廳5衛,權狀73.02坪,主建64.63坪,20年,1F~5F/5F,0.0,0.0,0.0,0.0,三民區-,民族一路,"2,980"
12390,公寓,2房2廳2衛,權狀22.69坪,主建13.24坪,不詳,3F/27F,0.0,0.0,1.0,0.0,楠梓區-,高雄大學路,780
12391,電梯大樓,4房2廳2衛,權狀61.9坪,主建31.78坪,10年,7F/15F,0.0,1.0,1.0,0.0,左營區-,城峰路,"1,458"
12392,公寓,3房2廳2衛,權狀24.3坪,主建24.3坪,40年,1F/5F,0.0,0.0,0.0,0.0,仁武區-,京吉六路,998
12393,電梯大樓,4房2廳3衛,權狀81.58坪,主建44.21坪,15年,11F/15F,0.0,0.0,0.0,0.0,楠梓區-,廣昌街,"2,380"
12394,公寓,3房2廳1衛,權狀19.06坪,主建17.31坪,42年,3F/4F,0.0,0.0,0.0,0.0,三民區-,十全三路,468
12395,電梯大樓,3房2廳2衛,權狀45.22坪,主建19.44坪,2年,2F/22F,0.0,0.0,0.0,0.0,苓雅區-,中正一路,"1,580"
12396,電梯大樓,3房2廳2衛,權狀45.97坪,主建23.36坪,1年,2F/15F,1.0,1.0,1.0,0.0,三民區-,建興路,"1,688"
12397,透天厝,5房2廳5衛,權狀55.36坪,主建55.36坪,43年,整棟/4F,0.0,0.0,1.0,0.0,三民區-,平等路,"2,760"
12398,電梯大樓,開放式格局,權狀128.59坪,主建62.79坪,4年,25F/68F,0.0,1.0,0.0,0.0,仁武區-,京吉六路,"5,200"
12399,電梯大樓,3房2廳2衛,權狀71坪,主建35坪,7年,4F/17F,0.0,1.0,1.0,0.0,三民區-,民孝路93巷,"1,880"
12400,透天厝,4房2廳5衛,權狀27.73坪,主建27.73坪,50年,整棟/2F,0.0,0.0,1.0,0.0,苓雅區-,光明街,"1,980"
12401,電梯大樓,1房1廳1衛,權狀22.25坪,主建13.58坪,16年,3F/15F,0.0,0.0,0.0,1.0,仁武區-,京吉六路,752
12402,透天厝,6房2廳5衛,權狀44.55坪,主建44.55坪,45年,整棟/3F,0.0,0.0,1.0,0.0,新興區-,民生一路,"2,980"
12403,電梯大樓,4房2廳2衛,權狀71.3坪,主建37坪,7年,4F/18F,0.0,1.0,1.0,0.0,前鎮區-,新光路,"1,880"
12404,電梯大樓,3房2廳2衛,權狀54.77坪,主建19.06坪,不詳,15F/34F,0.0,1.0,0.0,0.0,前金區-,中正四路,"1,856"
12405,電梯大樓,開放式格局,權狀140.49坪,主建62.8坪,4年,37F/68F,0.0,0.0,0.0,0.0,左營區-,重清路155巷,"5,980"
12406,電梯大樓,1房1廳1衛,權狀20坪,主建11.49坪,不詳,28F/35F,0.0,0.0,0.0,0.0,前金區-,中正四路,822
12407,電梯大樓,1房1廳1衛,權狀16.09坪,主建9.37坪,不詳,35F/35F,0.0,0.0,0.0,0.0,左營區-,新莊一路,710
12408,公寓,3房2廳1衛,權狀19.84坪,主建19.84坪,44年,4F/4F,0.0,0.0,0.0,0.0,鼓山區-,美術北三路,388
12409,電梯大樓,4房2廳2衛,權狀51.55坪,主建27.65坪,24年,5F/23F,0.0,0.0,0.0,0.0,鳳山區-,武松街,"1,350"
12410,電梯大樓,3房2廳2衛,權狀42坪,主建23坪,18年,14F/15F,0.0,1.0,1.0,0.0,三民區-,鼎金後路,"1,880"
12411,電梯大樓,2房1廳1衛,權狀30.6坪,主建14.2坪,不詳,21F/35F,0.0,1.0,0.0,0.0,大社區-,自由路,"1,268"
12412,電梯大樓,3房1廳3衛,權狀48.41坪,主建28.8坪,12年,12F/12F,0.0,1.0,0.0,1.0,前鎮區-,瑞北路,858
12413,透天厝,3房2廳3衛,權狀46.5坪,主建44.76坪,30年,1F~4F/4F,0.0,0.0,0.0,0.0,苓雅區-,身修路,998
12414,透天厝,4房3廳4衛,權狀47.35坪,主建47.35坪,14年,整棟/1F,0.0,0.0,0.0,0.0,仁武區-,後庄巷,"3,480"
12415,別墅,4房2廳4衛,權狀51.27坪,主建47.54坪,2年,整棟/4F,0.0,1.0,0.0,0.0,前鎮區-,民權二路,"1,580"
12416,電梯大樓,4房2廳4衛,權狀122.57坪,主建68.46坪,15年,19F/29F,0.0,1.0,0.0,0.0,楠梓區-,大學二十一路,"4,888"
12417,電梯大樓,3房2廳2衛,權狀43.26坪,主建19.69坪,不詳,11F/14F,0.0,0.0,0.0,0.0,仁武區-,北屋北街,"1,288"
12418,電梯大樓,2房2廳1衛,權狀34.42坪,主建15.9坪,3年,12F/15F,0.0,0.0,0.0,0.0,三民區-,天祥二路,998
12419,公寓,3房2廳2衛,權狀24.3坪,主建24.3坪,40年,1F/5F,0.0,0.0,0.0,0.0,仁武區-,仁雅街156巷,998
12420,電梯大樓,4房2廳2衛,權狀60坪,主建31坪,9年,5F/15F,0.0,1.0,1.0,0.0,三民區-,大昌一路228巷,"1,988"
12421,透天厝,4房2廳3衛,權狀53坪,主建44.12坪,18年,整棟/4F,0.0,0.0,1.0,0.0,大社區-,大吉路170巷,"1,780"
12422,透天厝,21房1廳21衛,權狀115.9坪,主建112.37坪,11年,1F~4F/4F,0.0,0.0,1.0,0.0,楠梓區-,加宏路22巷,"3,980"
12423,電梯大樓,3房1廳2衛,權狀36.01坪,主建28.01坪,27年,1F/7F,0.0,0.0,1.0,1.0,前鎮區-,瑞北路,"1,350"
12424,公寓,4房1廳2衛,權狀25.41坪,主建25.41坪,47年,4F/4F,0.0,0.0,1.0,0.0,左營區-,南屏路,728
12425,透天厝,4房3廳4衛,權狀47.35坪,主建47.35坪,14年,整棟/1F,0.0,0.0,0.0,0.0,仁武區-,後庄巷,"3,480"
12426,別墅,4房2廳4衛,權狀51.27坪,主建47.54坪,2年,整棟/4F,0.0,1.0,0.0,0.0,前鎮區-,民權二路,"1,580"
12427,電梯大樓,4房2廳4衛,權狀122.57坪,主建68.46坪,15年,19F/29F,0.0,1.0,0.0,0.0,楠梓區-,大學二十一路,"4,888"
12428,電梯大樓,3房2廳2衛,權狀43.26坪,主建19.69坪,不詳,11F/14F,0.0,0.0,0.0,0.0,仁武區-,北屋北街,"1,288"
12429,電梯大樓,2房2廳1衛,權狀34.42坪,主建15.9坪,3年,12F/15F,0.0,0.0,0.0,0.0,三民區-,天祥二路,998
12430,公寓,3房2廳2衛,權狀24.3坪,主建24.3坪,40年,1F/5F,0.0,0.0,0.0,0.0,仁武區-,仁雅街156巷,998
12431,電梯大樓,4房2廳2衛,權狀60坪,主建31坪,9年,5F/15F,0.0,1.0,1.0,0.0,三民區-,大昌一路228巷,"1,988"
12432,透天厝,4房2廳3衛,權狀53坪,主建44.12坪,18年,整棟/4F,0.0,0.0,1.0,0.0,大社區-,大吉路170巷,"1,780"
12433,透天厝,21房1廳21衛,權狀115.9坪,主建112.37坪,11年,1F~4F/4F,0.0,0.0,1.0,0.0,楠梓區-,加宏路22巷,"3,980"
12434,電梯大樓,3房1廳2衛,權狀36.01坪,主建28.01坪,27年,1F/7F,0.0,0.0,1.0,1.0,前鎮區-,瑞北路,"1,350"
12435,公寓,4房1廳2衛,權狀25.41坪,主建25.41坪,47年,4F/4F,0.0,0.0,1.0,0.0,左營區-,南屏路,728
12436,透天厝,4房3廳4衛,權狀47.35坪,主建47.35坪,14年,整棟/1F,0.0,0.0,0.0,0.0,三民區-,昌富街,"3,480"
12437,電梯大樓,5房2廳3衛,權狀62.8坪,主建29坪,25年,14F/14F,0.0,1.0,1.0,0.0,仁武區-,後庄巷,"1,498"
12438,別墅,4房2廳4衛,權狀51.27坪,主建47.54坪,2年,整棟/4F,0.0,1.0,0.0,0.0,前鎮區-,民權二路,"1,580"
12439,電梯大樓,4房2廳4衛,權狀122.57坪,主建68.46坪,15年,19F/29F,0.0,1.0,0.0,0.0,楠梓區-,大學二十一路,"4,888"
12440,電梯大樓,3房2廳2衛,權狀43.26坪,主建19.69坪,不詳,11F/14F,0.0,0.0,0.0,0.0,仁武區-,北屋北街,"1,288"
12441,電梯大樓,2房2廳1衛,權狀34.42坪,主建15.9坪,3年,12F/15F,0.0,0.0,0.0,0.0,三民區-,天祥二路,998
12442,公寓,3房2廳2衛,權狀24.3坪,主建24.3坪,40年,1F/5F,0.0,0.0,0.0,0.0,仁武區-,仁雅街156巷,998
12443,電梯大樓,4房2廳2衛,權狀60坪,主建31坪,9年,5F/15F,0.0,1.0,1.0,0.0,三民區-,大昌一路228巷,"1,988"
12444,透天厝,4房2廳3衛,權狀53坪,主建44.12坪,18年,整棟/4F,0.0,0.0,1.0,0.0,大社區-,大吉路170巷,"1,780"
12445,透天厝,21房1廳21衛,權狀115.9坪,主建112.37坪,11年,1F~4F/4F,0.0,0.0,1.0,0.0,楠梓區-,加宏路22巷,"3,980"
12446,電梯大樓,3房1廳2衛,權狀36.01坪,主建28.01坪,27年,1F/7F,0.0,0.0,1.0,1.0,前鎮區-,瑞北路,"1,350"
12447,公寓,4房1廳2衛,權狀25.41坪,主建25.41坪,47年,4F/4F,0.0,0.0,1.0,0.0,左營區-,南屏路,728
12448,電梯大樓,4房2廳2衛,權狀61.03坪,主建44.19坪,32年,2F/18F,0.0,1.0,0.0,1.0,鳳山區-,和德街,"1,450"
12449,透天厝,5房2廳3衛,權狀26.21坪,主建26.21坪,44年,1F~2F/2F,0.0,0.0,0.0,0.0,苓雅區-,英明路138巷,"1,280"
12450,透天厝,4房2廳4衛,權狀54.99坪,主建51.36坪,30年,1F~4F/4F,0.0,0.0,0.0,0.0,三民區-,民孝路93巷,828
12451,公寓,3房2廳2衛,權狀28.88坪,主建23.12坪,38年,4F/5F,0.0,0.0,0.0,0.0,前鎮區-,和平二路111巷,458
12452,透天厝,開放式格局,權狀21.42坪,主建21.42坪,53年,整棟/2F,0.0,0.0,0.0,0.0,苓雅區-,林泉街,998
12453,公寓,3房2廳2衛,權狀25.29坪,主建23.65坪,39年,4F/5F,0.0,0.0,0.0,0.0,小港區-,店陽街,478
12454,透天厝,23房24衛,權狀178.01坪,主建163.21坪,6年,1F~5F/5F,1.0,0.0,0.0,0.0,楠梓區-,高雄大學路,"4,980"
12455,透天厝,9房1廳9衛,權狀22.16坪,主建22.16坪,49年,整棟/2F,0.0,0.0,0.0,0.0,小港區-,平治街,"1,580"
12456,電梯大樓,3房2廳2衛,權狀49.72坪,主建24.67坪,2年,5F/15F,0.0,1.0,0.0,0.0,楠梓區-,德民路,"1,598"
12457,電梯大樓,1房1廳1衛,權狀15.71坪,主建8.69坪,11年,2F/15F,0.0,0.0,1.0,0.0,三民區-,中華二路,458
12458,電梯大樓,1房2廳2衛,權狀40.87坪,主建33.2坪,28年,1F~2F/23F,0.0,0.0,0.0,1.0,鳳山區-,和德街,"1,298"
12459,電梯大樓,2房1廳1衛,權狀32.39坪,主建12.05坪,2年,20F/23F,0.0,0.0,0.0,0.0,左營區-,文智路,"1,038"
12460,電梯大樓,3房2廳2衛,權狀45.51坪,主建17.13坪,4年,8F/10F,0.0,0.0,0.0,0.0,苓雅區-,七賢一路,"1,280"
12461,電梯大樓,3房2廳2衛,權狀61.11坪,主建27.89坪,7年,2F/18F,0.0,0.0,0.0,0.0,前鎮區-,新光路,"2,088"
12462,電梯大樓,2房1廳1衛,權狀44.52坪,主建14.23坪,5年,13F/29F,0.0,1.0,0.0,0.0,鼓山區-,九如四路,"1,298"
12463,電梯大樓,5房3廳4衛,權狀182.6坪,主建93坪,28年,22F/22F,0.0,0.0,0.0,0.0,鼓山區-,九如四路,"4,250"
12464,電梯大樓,3房2廳2衛,權狀28.26坪,主建19.48坪,29年,3F/8F,0.0,0.0,0.0,0.0,鼓山區-,九如四路,728
12465,透天厝,7房3廳4衛,權狀69.93坪,主建61.37坪,27年,整棟/5F,0.0,0.0,0.0,0.0,三民區-,九如一路,"1,680"
12466,透天厝,5房2廳4衛,權狀41.78坪,主建20.89坪,42年,整棟/2F,0.0,0.0,1.0,0.0,旗山區-,大里街,898
12467,透天厝,5房2廳4衛,權狀57.85坪,主建48.83坪,10年,1F~4F/4F,0.0,1.0,0.0,0.0,鼓山區-,裕民街,"1,980"
12468,透天厝,3房2廳2衛,權狀28.59坪,主建28.59坪,44年,整棟/2F,1.0,0.0,1.0,0.0,前鎮區-,鄭和南路,"1,282"
12469,電梯大樓,4房2廳2衛,權狀86.59坪,主建46.61坪,16年,19F/27F,0.0,1.0,1.0,0.0,鳥松區-,明湖路,"2,780"
12470,電梯大樓,3房2廳2衛,權狀84.64坪,主建40.42坪,15年,10F/15F,0.0,1.0,1.0,1.0,楠梓區-,大學二十五路,"3,280"
12471,電梯大樓,2房1廳1衛,權狀23.78坪,主建14.29坪,6年,6F/15F,0.0,0.0,1.0,0.0,楠梓區-,楠梓路1巷,696
12472,透天厝,5房3衛,權狀58.4坪,主建55.9坪,43年,整棟/4F,0.0,0.0,0.0,0.0,鳳山區-,北賢街,"2,388"
12473,電梯大樓,3房2廳2衛,權狀42.52坪,主建22.18坪,5年,3F/14F,0.0,1.0,1.0,0.0,左營區-,重平路,"1,498"
12474,電梯大樓,3房2廳2衛,權狀39.21坪,主建16.3坪,3年,16F/23F,0.0,1.0,0.0,0.0,苓雅區-,自強三路,"1,558"
12475,電梯大樓,1房1廳1衛,權狀31.51坪,主建20.39坪,24年,26F/85F,0.0,0.0,0.0,0.0,大社區-,大新路,940
12476,公寓,3房2廳1衛,權狀20.25坪,主建20.25坪,44年,4F/5F,0.0,0.0,1.0,0.0,三民區-,九如一路565巷,398
12477,電梯大樓,3房2廳2衛,權狀50.19坪,主建32.21坪,29年,16F/23F,1.0,1.0,1.0,0.0,燕巢區-,中西路83巷,"1,280"
12478,公寓,3房2廳1衛,權狀19.97坪,主建19.97坪,52年,3F/4F,0.0,0.0,0.0,0.0,鳳山區-,文鳳路,468
12479,公寓,5房3廳4衛,權狀49.35坪,主建41.18坪,37年,4F/5F,0.0,0.0,0.0,0.0,仁武區-,八德北路,"1,160"
12480,電梯大樓,4房2廳2衛,權狀66.02坪,主建33.86坪,14年,2F/15F,0.0,1.0,0.0,0.0,苓雅區-,英明路138巷,"2,295"
12481,公寓,4房2廳2衛,權狀24.08坪,主建24.08坪,45年,5F/5F,0.0,0.0,1.0,0.0,燕巢區-,中民路,538
12482,電梯大樓,2房2廳2衛,權狀22.52坪,主建15.41坪,1年,4F/5F,0.0,0.0,0.0,1.0,小港區-,康莊路88巷,688
12483,電梯大樓,4房2廳2衛,權狀51.26坪,主建34.23坪,29年,12F/15F,0.0,0.0,1.0,1.0,前鎮區-,修成街25巷,660
12484,公寓,5房2廳3衛,權狀19.47坪,主建17.1坪,43年,5F/5F,0.0,0.0,1.0,0.0,左營區-,文理街33巷,588
12485,公寓,3房2廳1衛,權狀24.16坪,主建19.97坪,41年,3F/5F,0.0,0.0,1.0,1.0,楠梓區-,大學西路,628
12486,電梯大樓,3房2廳2衛,權狀39.72坪,主建24.98坪,27年,10F/13F,1.0,0.0,1.0,1.0,左營區-,重愛路,998
12487,電梯大樓,2房4廳5衛,權狀152.53坪,主建128.5坪,28年,1F~3F/12F,0.0,1.0,0.0,1.0,苓雅區-,正順街,"8,880"
12488,透天厝,5房2廳3衛,權狀25.21坪,主建25.21坪,50年,1F~2F/2F,0.0,1.0,0.0,0.0,左營區-,新莊一路,"1,680"
12489,電梯大樓,3房2廳2衛,權狀37.37坪,主建24.16坪,29年,7F/8F,1.0,1.0,1.0,0.0,左營區-,菜公路146巷,938
12490,公寓,3房2廳2衛,權狀29.51坪,主建26.41坪,38年,3F/5F,0.0,0.0,0.0,0.0,仁武區-,霞海東二街,698
12491,別墅,4房2廳3衛,權狀77.58坪,主建73.2坪,17年,整棟/4F,0.0,0.0,0.0,0.0,楠梓區-,大學西路,"4,280"
12492,電梯大樓,2房1廳2衛,權狀32.01坪,主建13.84坪,不詳,5F/15F,0.0,1.0,0.0,0.0,三民區-,建興路365巷,"1,038"
12493,透天厝,4房2廳4衛,權狀67.45坪,主建64.06坪,18年,整棟/4F,0.0,0.0,1.0,0.0,楠梓區-,三山街,"1,980"
12494,透天厝,5房2廳4衛,權狀109.52坪,主建101.03坪,1年,整棟/5F,0.0,0.0,0.0,0.0,三民區-,鼎華路,"3,388"
12495,電梯大樓,3房2廳2衛,權狀34.9坪,主建19.06坪,17年,9F/25F,0.0,0.0,1.0,0.0,大樹區-,蓬萊,997
12496,透天厝,5房2廳3衛,權狀98.27坪,主建92.11坪,32年,整棟/4F,0.0,1.0,1.0,0.0,新興區-,復興一路,"1,200"
12497,電梯大樓,1房1廳1衛,權狀9.53坪,主建7.72坪,43年,6F/12F,0.0,0.0,1.0,0.0,鳥松區-,澄湖路,288
12498,電梯大樓,3房2廳2衛,權狀73.93坪,主建35.87坪,25年,2F/24F,0.0,1.0,1.0,1.0,鹽埕區-,府北路,"2,080"
12499,公寓,3房2廳2衛,權狀29.98坪,主建27.11坪,38年,4F/5F,0.0,0.0,1.0,0.0,苓雅區-,七賢一路,538
12500,電梯大樓,2房1廳1衛,權狀28.74坪,主建14.55坪,5年,8F/29F,0.0,0.0,1.0,0.0,岡山區-,公園西路二段96巷,"1,200"
12501,公寓,3房3廳2衛,權狀33.33坪,主建26.77坪,40年,5F/5F,0.0,0.0,1.0,1.0,仁武區-,八德東路,698
12502,別墅,14房6廳11衛,權狀61.96坪,主建58.34坪,32年,整棟/4F,0.0,1.0,0.0,0.0,楠梓區-,土庫五路,"2,780"
12503,電梯大樓,2房2廳1衛,權狀22.93坪,主建13.59坪,1年,2F/15F,0.0,0.0,1.0,0.0,楠梓區-,大學三十八街,768
12504,電梯大樓,2房1廳2衛,權狀32.89坪,主建14.8坪,3個月,8F/15F,0.0,0.0,0.0,0.0,鳳山區-,文殿街,"1,050"
12505,電梯大樓,5房2廳4衛,權狀116.67坪,主建67.01坪,9年,10F/15F,0.0,1.0,1.0,0.0,苓雅區-,四維三路57巷,"2,658"
12506,透天厝,5房3廳5衛,權狀50.72坪,主建48.5坪,35年,1F~3F/3F,0.0,0.0,0.0,0.0,鼓山區-,美術北三路,"1,980"
