Shape,Area,MainArea,Age,TopSchool,Parking,Balcony,LowStruct,DisTrict,Money,Room,LivingRoom,Bathroom,Floor_min,Floor_max
電梯大樓,38.14,23.88,19.0,0.0,0.0,0.0,1.0,三民區,1389.0,3.0,2.0,2.0,3,15
電梯大樓,57.72,31.22,24.0,0.0,0.0,0.0,0.0,苓雅區,1588.0,4.0,2.0,2.0,5,13
電梯大樓,52.38,32.17,39.0,0.0,0.0,0.0,0.0,苓雅區,1598.0,3.0,2.0,3.0,3,7
電梯大樓,35.48,19.94,27.0,0.0,1.0,0.0,1.0,三民區,980.0,3.0,2.0,2.0,8,14
電梯大樓,29.94,24.94,44.0,0.0,0.0,0.0,0.0,岡山區,698.0,2.0,2.0,1.0,8,8
電梯大樓,45.91,24.21,29.0,0.0,1.0,1.0,0.0,左營區,858.0,3.0,2.0,2.0,3,16
透天厝,48.73,45.33,39.0,0.0,0.0,0.0,0.0,仁武區,2500.0,7.0,2.0,4.0,All,4
電梯大樓,33.31,30.75,41.0,0.0,0.0,0.0,0.0,三民區,1258.0,4.0,2.0,3.0,1,12
電梯大樓,50.96,21.89,3.0,0.0,1.0,0.0,0.0,新興區,1598.0,3.0,2.0,2.0,13,15
電梯大樓,54.76,19.06,20.0,0.0,1.0,0.0,0.0,苓雅區,1938.0,3.0,2.0,2.0,15,34
公寓,24.23,19.26,41.0,0.0,0.0,0.0,1.0,前鎮區,738.0,3.0,2.0,1.0,1,5
電梯大樓,90.3,57.62,22.0,0.0,1.0,1.0,0.0,仁武區,2800.0,5.0,2.0,4.0,22,27
電梯大樓,29.73,15.01,6.0,0.0,0.0,1.0,0.0,鳳山區,798.0,2.0,1.0,1.0,8,15
電梯大樓,19.68,11.31,5.0,0.0,0.0,0.0,0.0,鳳山區,980.0,2.0,1.0,1.0,12,28
電梯大樓,28.9,19.28,29.0,0.0,0.0,1.0,1.0,仁武區,988.0,3.0,2.0,2.0,1,8
電梯大樓,40.58,22.1,18.0,0.0,1.0,1.0,1.0,鹽埕區,1288.0,3.0,2.0,2.0,2,14
透天厝,33.84,33.84,50.0,0.0,0.0,0.0,0.0,楠梓區,1898.0,3.0,2.0,2.0,All,2
電梯大樓,40.73,28.99,32.0,0.0,0.0,1.0,1.0,三民區,568.0,3.0,2.0,2.0,15,15
電梯大樓,28.43,13.84,9.0,0.0,1.0,0.0,0.0,左營區,898.0,2.0,2.0,1.0,5,15
電梯大樓,50.2,32.21,29.0,0.0,1.0,1.0,1.0,三民區,1280.0,3.0,2.0,2.0,16,23
電梯大樓,59.33,31.65,18.0,0.0,1.0,0.0,0.0,楠梓區,1998.0,4.0,2.0,2.0,7,15
公寓,29.92,29.92,43.0,0.0,0.0,0.0,0.0,岡山區,658.0,3.0,2.0,2.0,3,5
透天厝,31.8,31.8,46.0,0.0,0.0,0.0,0.0,仁武區,1868.0,5.0,2.0,3.0,All,2
電梯大樓,51.27,47.54,2.0,0.0,1.0,0.0,0.0,鳳山區,1580.0,4.0,2.0,4.0,All,4
電梯大樓,36.15,12.95,1.0,0.0,1.0,1.0,0.0,大樹區,1098.0,2.0,1.0,1.0,10,24
電梯大樓,88.81,78.09,27.0,0.0,0.0,0.0,1.0,仁武區,1280.0,4.0,3.0,3.0,All,17
電梯大樓,46.12,22.21,1.0,0.0,1.0,1.0,0.0,三民區,1398.0,3.0,2.0,2.0,6,15
電梯大樓,44.67,24.73,26.0,0.0,1.0,1.0,0.0,苓雅區,1250.0,3.0,2.0,2.0,14,14
電梯大樓,38.14,23.88,19.0,0.0,0.0,0.0,1.0,三民區,1389.0,3.0,2.0,2.0,3,15
電梯大樓,52.38,32.17,39.0,0.0,0.0,0.0,0.0,左營區,1598.0,3.0,2.0,3.0,3,7
電梯大樓,35.48,19.94,27.0,0.0,1.0,0.0,1.0,苓雅區,980.0,3.0,2.0,2.0,8,14
電梯大樓,29.94,24.94,44.0,0.0,0.0,0.0,0.0,三民區,698.0,2.0,2.0,1.0,8,8
電梯大樓,45.91,24.21,29.0,0.0,1.0,1.0,0.0,左營區,858.0,3.0,2.0,2.0,3,16
透天厝,48.73,45.33,39.0,0.0,0.0,0.0,0.0,仁武區,2500.0,7.0,2.0,4.0,All,4
電梯大樓,33.31,30.75,41.0,0.0,0.0,0.0,0.0,三民區,1258.0,4.0,2.0,3.0,1,12
電梯大樓,50.96,21.89,3.0,0.0,1.0,0.0,0.0,新興區,1598.0,3.0,2.0,2.0,13,15
電梯大樓,54.76,19.06,20.0,0.0,1.0,0.0,0.0,苓雅區,1938.0,3.0,2.0,2.0,15,34
公寓,24.23,19.26,41.0,0.0,0.0,0.0,1.0,前鎮區,738.0,3.0,2.0,1.0,1,5
電梯大樓,90.3,57.62,22.0,0.0,1.0,1.0,0.0,仁武區,2800.0,5.0,2.0,4.0,22,27
電梯大樓,29.73,15.01,6.0,0.0,0.0,1.0,0.0,鳳山區,798.0,2.0,1.0,1.0,8,15
透天厝,64.56,59.96,19.0,0.0,1.0,1.0,0.0,鳳山區,2088.0,4.0,2.0,4.0,All,5
電梯大樓,27.23,14.47,26.0,0.0,1.0,0.0,0.0,左營區,698.0,2.0,1.0,1.0,4,24
透天厝,27.73,27.73,50.0,0.0,0.0,1.0,0.0,仁武區,1980.0,4.0,2.0,5.0,All,2
電梯大樓,40.59,25.54,27.0,0.0,1.0,0.0,0.0,岡山區,1138.0,4.0,2.0,2.0,12,24
電梯大樓,46.11,22.21,1.0,0.0,1.0,1.0,0.0,鳳山區,1398.0,3.0,2.0,2.0,6,15
電梯大樓,62.42,35.07,17.0,0.0,1.0,0.0,0.0,燕巢區,1388.0,4.0,2.0,2.0,9,12
電梯大樓,30.17,13.14,1.0,0.0,1.0,1.0,0.0,橋頭區,988.0,2.0,1.0,1.0,14,15
電梯大樓,31.6,18.7,20.0,0.0,0.0,0.0,0.0,前金區,958.0,3.0,2.0,2.0,2,5
電梯大樓,41.06,28.05,30.0,0.0,1.0,1.0,1.0,鼓山區,698.0,3.0,2.0,2.0,2,10
電梯大樓,44.86,23.09,11.0,0.0,0.0,0.0,0.0,鼓山區,1628.0,3.0,2.0,2.0,3,15
電梯大樓,43.9,23.5,20.0,0.0,1.0,0.0,1.0,前金區,1680.0,3.0,2.0,2.0,5,14
電梯大樓,21.08,11.45,20.0,0.0,0.0,0.0,0.0,鳳山區,890.0,2.0,2.0,1.0,10,35
電梯大樓,57.18,24.42,7.0,0.0,1.0,0.0,0.0,大寮區,1258.0,3.0,2.0,2.0,7,10
公寓,19.48,17.11,42.0,0.0,0.0,1.0,0.0,鳥松區,528.0,3.0,2.0,1.0,5,5
公寓,33.92,26.51,39.0,0.0,0.0,1.0,1.0,三民區,778.0,3.0,2.0,2.0,2,5
電梯大樓,31.93,13.06,0.1666666666666666,0.0,1.0,1.0,0.0,左營區,998.0,2.0,2.0,2.0,3,15
電梯大樓,32.91,17.43,0.75,0.0,1.0,1.0,0.0,楠梓區,1192.0,2.0,2.0,2.0,2,15
電梯大樓,42.93,27.91,25.0,0.0,0.0,0.0,0.0,苓雅區,1380.0,4.0,2.0,2.0,16,26
電梯大樓,7.36,3.92,19.0,0.0,0.0,0.0,0.0,左營區,158.0,1.0,1.0,1.0,7,10
電梯大樓,43.57,31.26,39.0,0.0,0.0,0.0,0.0,苓雅區,1560.0,3.0,2.0,2.0,3,7
電梯大樓,42.2,27.63,25.0,0.0,0.0,1.0,1.0,大寮區,948.0,3.0,2.0,2.0,12,22
電梯大樓,23.4,14.05,1.0,0.0,1.0,0.0,0.0,三民區,1068.0,2.0,1.0,1.0,22,24
透天厝,113.74,108.21,16.0,0.0,1.0,0.0,0.0,前金區,4388.0,8.0,2.0,6.0,All,4
電梯大樓,47.32,30.31,29.0,0.0,1.0,1.0,0.0,苓雅區,1228.0,4.0,2.0,2.0,5,12
透天厝,51.03,51.03,21.0,0.0,0.0,0.0,0.0,鼓山區,1600.0,5.0,2.0,4.0,All,4
透天厝,45.66,45.66,42.0,1.0,0.0,1.0,0.0,鳳山區,1985.0,6.0,2.0,3.0,All,3
透天厝,64.57,59.97,19.0,0.0,0.0,0.0,0.0,鼓山區,2088.0,4.0,2.0,4.0,All,4
電梯大樓,49.33,27.3,19.0,0.0,1.0,0.0,0.0,鼓山區,1880.0,4.0,2.0,2.0,6,14
電梯大樓,32.4,23.57,42.0,0.0,0.0,1.0,1.0,橋頭區,798.0,2.0,2.0,1.0,5,8
電梯大樓,42.08,22.61,1.0,0.0,1.0,0.0,0.0,前鎮區,1288.0,3.0,2.0,2.0,15,15
透天厝,60.54,47.48,36.0,0.0,0.0,0.0,0.0,鳳山區,3988.0,6.0,2.0,4.0,All,4
透天厝,64.57,59.97,18.0,0.0,0.0,1.0,0.0,鳳山區,2088.0,4.0,2.0,4.0,All,4
電梯大樓,30.17,13.14,2.0,0.0,1.0,1.0,0.0,鼓山區,988.0,2.0,1.0,1.0,14,15
電梯大樓,51.31,33.78,28.0,0.0,0.0,1.0,1.0,左營區,1088.0,4.0,2.0,2.0,16,16
電梯大樓,101.67,56.14,19.0,0.0,0.0,0.0,0.0,鹽埕區,4458.0,4.0,2.0,2.0,14,29
透天厝,84.41,74.98,17.0,0.0,1.0,0.0,0.0,左營區,2980.0,5.0,2.0,5.0,All,4
公寓,24.34,24.34,43.0,0.0,0.0,1.0,0.0,鳥松區,998.0,3.0,2.0,2.0,1,5
電梯大樓,47.58,29.8,25.0,0.0,1.0,1.0,0.0,小港區,1300.0,4.0,2.0,2.0,8,10
電梯大樓,56.11,34.98,24.0,0.0,1.0,1.0,1.0,鳳山區,998.0,4.0,2.0,2.0,3,8
電梯大樓,32.89,17.43,20.0,0.0,1.0,0.0,0.0,楠梓區,1192.0,2.0,2.0,2.0,2,15
電梯大樓,62.99,35.44,11.0,0.0,1.0,0.0,0.0,鳳山區,1588.0,4.0,2.0,2.0,9,14
電梯大樓,69.46,36.6,29.0,0.0,1.0,1.0,0.0,鼓山區,1485.0,4.0,2.0,2.0,8,16
電梯大樓,55.02,36.36,33.0,0.0,1.0,1.0,1.0,鼓山區,1380.0,4.0,2.0,2.0,10,14
透天厝,59.04,59.04,9.0,0.0,0.0,0.0,0.0,左營區,3900.0,7.0,2.0,7.0,All,4
公寓,39.08,31.81,40.0,0.0,0.0,0.0,0.0,左營區,480.0,3.0,2.0,2.0,4,5
透天厝,32.9,32.9,45.0,0.0,1.0,0.0,0.0,鼓山區,1100.0,3.0,2.0,2.0,All,2
公寓,23.9,21.38,41.0,0.0,0.0,0.0,0.0,鼓山區,588.0,3.0,2.0,2.0,3,5
電梯大樓,40.81,28.11,32.0,0.0,0.0,1.0,1.0,前金區,920.0,4.0,2.0,2.0,11,12
電梯大樓,48.49,24.74,19.0,0.0,1.0,1.0,0.0,大寮區,1650.0,3.0,2.0,2.0,3,7
電梯大樓,38.65,20.58,29.0,0.0,0.0,1.0,1.0,鳳山區,295.0,3.0,2.0,2.0,8,8
透天厝,58.29,51.72,16.0,0.0,0.0,0.0,0.0,鼓山區,1880.0,5.0,2.0,4.0,All,4
電梯大樓,31.82,14.79,0.1666666666666666,0.0,1.0,1.0,0.0,鳳山區,1480.0,2.0,2.0,2.0,9,29
透天厝,59.8,55.66,18.0,0.0,0.0,0.0,0.0,三民區,2080.0,4.0,3.0,4.0,All,4
電梯大樓,40.23,18.14,11.0,0.0,1.0,1.0,0.0,三民區,1038.0,3.0,2.0,2.0,9,17
電梯大樓,50.19,32.21,30.0,0.0,1.0,0.0,1.0,三民區,1280.0,3.0,2.0,2.0,16,23
電梯大樓,54.77,25.02,0.1666666666666666,0.0,1.0,0.0,0.0,三民區,2298.0,3.0,2.0,2.0,17,27
電梯大樓,21.44,12.0,4.0,0.0,0.0,0.0,0.0,三民區,838.0,2.0,2.0,1.0,10,26
電梯大樓,55.02,36.36,33.0,0.0,1.0,1.0,1.0,鳳山區,1380.0,4.0,2.0,2.0,10,14
透天厝,79.39,69.95,6.0,0.0,0.0,0.0,0.0,鼓山區,3280.0,4.0,2.0,4.0,All,4
透天厝,59.04,59.04,9.0,0.0,0.0,0.0,0.0,左營區,3900.0,7.0,2.0,7.0,All,4
公寓,39.08,31.81,40.0,0.0,0.0,0.0,0.0,左營區,480.0,3.0,2.0,2.0,4,5
透天厝,32.9,32.9,45.0,0.0,1.0,0.0,0.0,鼓山區,1100.0,3.0,2.0,2.0,All,2
公寓,23.9,21.38,41.0,0.0,0.0,0.0,0.0,鼓山區,588.0,3.0,2.0,2.0,3,5
電梯大樓,40.81,28.11,32.0,0.0,0.0,1.0,1.0,前金區,920.0,4.0,2.0,2.0,11,12
電梯大樓,48.49,24.74,19.0,0.0,1.0,1.0,0.0,大寮區,1650.0,3.0,2.0,2.0,3,7
電梯大樓,38.65,20.58,29.0,0.0,0.0,1.0,1.0,鳳山區,295.0,3.0,2.0,2.0,8,8
透天厝,58.29,51.72,16.0,0.0,0.0,0.0,0.0,鼓山區,1880.0,5.0,2.0,4.0,All,4
電梯大樓,31.82,14.79,0.1666666666666666,0.0,1.0,1.0,0.0,鳳山區,1480.0,2.0,2.0,2.0,9,29
透天厝,59.8,55.66,18.0,0.0,0.0,0.0,0.0,三民區,2080.0,4.0,3.0,4.0,All,4
電梯大樓,40.23,18.14,11.0,0.0,1.0,1.0,0.0,三民區,1038.0,3.0,2.0,2.0,9,17
電梯大樓,50.19,32.21,30.0,0.0,1.0,0.0,1.0,三民區,1280.0,3.0,2.0,2.0,16,23
電梯大樓,54.77,25.02,0.1666666666666666,0.0,1.0,0.0,0.0,三民區,2298.0,3.0,2.0,2.0,17,27
電梯大樓,21.44,12.0,4.0,0.0,0.0,0.0,0.0,三民區,838.0,2.0,2.0,1.0,10,26
電梯大樓,30.17,15.37,0.1666666666666666,0.0,0.0,1.0,0.0,左營區,1118.0,2.0,1.0,1.0,9,35
電梯大樓,46.29,33.13,35.0,0.0,0.0,0.0,1.0,前鎮區,1380.0,3.0,2.0,2.0,4,17
透天厝,147.23,147.23,44.0,0.0,0.0,0.0,0.0,橋頭區,4980.0,18.0,2.0,20.0,All,5
電梯大樓,45.51,17.13,4.0,0.0,0.0,0.0,0.0,苓雅區,1280.0,3.0,2.0,2.0,8,10
電梯大樓,87.15,44.94,14.0,0.0,1.0,1.0,0.0,鳳山區,2380.0,4.0,2.0,2.0,4,15
電梯大樓,72.43,31.77,3.0,1.0,1.0,0.0,0.0,鳳山區,2480.0,3.0,2.0,3.0,6,28
電梯大樓,58.59,27.48,2.0,0.0,1.0,1.0,0.0,鳳山區,1499.0,4.0,2.0,2.0,4,15
電梯大樓,50.73,42.76,29.0,0.0,0.0,0.0,1.0,苓雅區,1650.0,3.0,2.0,3.0,All,12
電梯大樓,47.59,29.8,24.0,0.0,1.0,1.0,1.0,左營區,1300.0,4.0,2.0,2.0,8,10
透天厝,55.09,46.59,31.0,0.0,0.0,0.0,0.0,苓雅區,898.0,4.0,2.0,3.0,All,4
電梯大樓,53.83,26.27,27.0,0.0,1.0,1.0,1.0,仁武區,1120.0,4.0,2.0,2.0,13,24
透天厝,59.42,53.66,4.0,0.0,0.0,1.0,0.0,楠梓區,2150.0,4.0,2.0,4.0,All,4
透天厝,58.79,52.3,15.0,1.0,1.0,0.0,0.0,苓雅區,1988.0,4.0,2.0,4.0,All,4
電梯大樓,46.75,32.4,33.0,0.0,0.0,0.0,1.0,苓雅區,1098.0,4.0,2.0,2.0,All,19
電梯大樓,40.23,20.5,0.1666666666666666,0.0,1.0,0.0,0.0,左營區,1680.0,3.0,2.0,2.0,16,24
電梯大樓,24.18,13.68,0.1666666666666666,0.0,0.0,0.0,0.0,鳳山區,1098.0,2.0,2.0,1.0,31,34
電梯大樓,40.46,26.46,30.0,0.0,1.0,1.0,0.0,左營區,1058.0,4.0,2.0,2.0,16,16
電梯大樓,28.44,12.93,0.1666666666666666,0.0,1.0,0.0,0.0,小港區,1238.0,2.0,2.0,1.0,17,34
透天厝,38.34,38.34,46.0,0.0,0.0,0.0,0.0,三民區,1980.0,5.0,2.0,3.0,All,3
電梯大樓,24.06,13.62,2.0,0.0,0.0,1.0,0.0,苓雅區,938.0,2.0,1.0,1.0,10,15
透天厝,54.68,47.11,31.0,0.0,1.0,1.0,0.0,前金區,1680.0,5.0,2.0,3.0,All,5
電梯大樓,95.19,51.15,7.0,0.0,1.0,0.0,0.0,大寮區,3699.0,4.0,2.0,2.0,12,29
電梯大樓,119.67,76.17,13.0,0.0,0.0,0.0,0.0,苓雅區,4680.0,4.0,2.0,4.0,22,34
公寓,40.12,37.85,40.0,0.0,0.0,1.0,0.0,鼓山區,598.0,3.0,2.0,2.0,5,5
電梯大樓,36.79,25.3,30.0,0.0,0.0,0.0,0.0,大寮區,888.0,3.0,2.0,2.0,4,8
電梯大樓,109.85,56.06,9.0,0.0,1.0,0.0,0.0,楠梓區,4998.0,4.0,2.0,3.0,20,25
電梯大樓,45.44,21.5,0.4166666666666667,0.0,1.0,1.0,0.0,左營區,1380.0,3.0,2.0,2.0,9,15
透天厝,54.54,53.69,9.0,0.0,0.0,0.0,0.0,鼓山區,2068.0,4.0,2.0,4.0,All,4
電梯大樓,31.93,14.01,5.0,0.0,1.0,1.0,0.0,左營區,1480.0,2.0,2.0,2.0,12,15
電梯大樓,75.05,38.36,4.0,0.0,1.0,0.0,0.0,仁武區,2980.0,4.0,2.0,2.0,19,24
透天厝,56.63,52.24,5.0,0.0,1.0,1.0,0.0,鳳山區,1680.0,5.0,2.0,3.0,All,4
別墅,105.79,100.07,6.0,0.0,1.0,0.0,0.0,新興區,3580.0,4.0,3.0,4.0,All,4
電梯大樓,99.61,58.59,22.0,0.0,0.0,0.0,0.0,苓雅區,2780.0,3.0,2.0,3.0,15,41
電梯大樓,45.51,17.13,4.0,0.0,0.0,0.0,0.0,鳳山區,1280.0,3.0,2.0,2.0,8,10
電梯大樓,87.15,44.94,14.0,0.0,1.0,1.0,0.0,鳳山區,2380.0,4.0,2.0,2.0,4,15
電梯大樓,72.43,31.77,3.0,1.0,1.0,0.0,0.0,三民區,2480.0,3.0,2.0,3.0,6,28
電梯大樓,58.59,27.48,2.0,0.0,1.0,1.0,0.0,鳳山區,1499.0,4.0,2.0,2.0,4,15
電梯大樓,50.73,42.76,29.0,0.0,0.0,0.0,1.0,苓雅區,1650.0,3.0,2.0,3.0,All,12
電梯大樓,60.41,37.63,3.0,0.0,1.0,0.0,0.0,三民區,2480.0,3.0,2.0,2.0,7,7
電梯大樓,30.68,24.22,29.0,0.0,0.0,0.0,1.0,前金區,798.0,2.0,2.0,2.0,16,16
電梯大樓,30.68,24.22,29.0,0.0,0.0,0.0,1.0,三民區,798.0,2.0,2.0,2.0,16,16
電梯大樓,42.82,22.58,12.0,0.0,1.0,0.0,0.0,鼓山區,1258.0,3.0,2.0,2.0,3,15
電梯大樓,24.43,12.67,11.0,1.0,0.0,1.0,0.0,新興區,898.0,2.0,1.0,1.0,3,15
公寓,20.87,20.87,42.0,0.0,0.0,0.0,0.0,鼓山區,798.0,2.0,2.0,2.0,All,5
電梯大樓,100.89,56.06,9.0,0.0,1.0,0.0,0.0,鳳山區,4998.0,4.0,2.0,3.0,20,25
電梯大樓,33.44,14.23,29.0,0.0,0.0,1.0,1.0,仁武區,698.0,2.0,2.0,1.0,3,13
電梯大樓,53.8,22.9,3.0,0.0,1.0,1.0,0.0,鼓山區,1738.0,3.0,2.0,2.0,13,15
透天厝,52.95,43.84,29.0,0.0,0.0,1.0,0.0,鼓山區,1980.0,3.0,2.0,4.0,All,4
透天厝,107.71,98.44,10.0,0.0,1.0,0.0,0.0,苓雅區,3980.0,6.0,2.0,6.0,All,5
公寓,25.5,25.5,42.0,0.0,0.0,0.0,0.0,楠梓區,958.0,3.0,2.0,2.0,1,5
電梯大樓,22.23,13.58,16.0,0.0,0.0,1.0,1.0,左營區,752.0,1.0,1.0,1.0,3,15
透天厝,35.53,35.53,46.0,0.0,0.0,0.0,0.0,鳥松區,1980.0,4.0,2.0,4.0,All,3
透天厝,111.57,97.11,4.0,0.0,0.0,0.0,0.0,左營區,4680.0,6.0,2.0,6.0,All,4
電梯大樓,30.55,13.82,21.0,0.0,1.0,1.0,0.0,三民區,1058.0,2.0,2.0,1.0,8,14
電梯大樓,6.68,3.09,17.0,0.0,0.0,0.0,0.0,三民區,222.0,1.0,1.0,1.0,6,10
電梯大樓,6.0,3.09,17.0,0.0,0.0,0.0,0.0,三民區,222.0,1.0,1.0,1.0,4,10
電梯大樓,25.63,11.45,20.0,0.0,0.0,0.0,0.0,仁武區,1300.0,2.0,2.0,1.0,35,35
公寓,22.53,22.53,43.0,0.0,0.0,0.0,0.0,左營區,1480.0,2.0,1.0,3.0,1,5
電梯大樓,53.8,22.91,3.0,0.0,1.0,1.0,0.0,新興區,1738.0,2.0,2.0,2.0,13,15
電梯大樓,26.87,15.19,16.0,0.0,1.0,0.0,0.0,左營區,928.0,2.0,2.0,1.0,15,15
電梯大樓,26.87,15.19,16.0,0.0,1.0,0.0,0.0,苓雅區,928.0,2.0,2.0,1.0,15,15
透天厝,26.87,23.72,38.0,0.0,0.0,0.0,0.0,苓雅區,568.0,3.0,3.0,2.0,All,3
透天厝,31.65,31.65,46.0,0.0,0.0,1.0,0.0,楠梓區,1888.0,8.0,2.0,4.0,All,2
電梯大樓,32.12,15.51,0.4166666666666667,1.0,1.0,1.0,0.0,新興區,1020.0,2.0,2.0,2.0,3,14
電梯大樓,31.32,14.0,20.0,0.0,0.0,0.0,0.0,三民區,1380.0,2.0,2.0,1.0,31,34
電梯大樓,60.41,37.63,3.0,0.0,1.0,0.0,0.0,前金區,2480.0,3.0,2.0,2.0,7,7
電梯大樓,30.68,24.22,29.0,0.0,0.0,0.0,1.0,三民區,798.0,2.0,2.0,2.0,16,16
電梯大樓,30.68,24.22,29.0,0.0,0.0,0.0,1.0,三民區,798.0,2.0,2.0,2.0,16,16
電梯大樓,42.82,22.58,12.0,0.0,1.0,0.0,0.0,鼓山區,1258.0,3.0,2.0,2.0,3,15
公寓,20.87,20.87,42.0,0.0,0.0,0.0,0.0,新興區,798.0,2.0,2.0,2.0,All,5
電梯大樓,100.89,56.06,9.0,0.0,1.0,0.0,0.0,鳳山區,4998.0,4.0,2.0,3.0,20,25
電梯大樓,33.44,14.23,29.0,0.0,0.0,1.0,1.0,仁武區,698.0,2.0,2.0,1.0,3,13
電梯大樓,53.8,22.9,3.0,0.0,1.0,1.0,0.0,鼓山區,1738.0,3.0,2.0,2.0,13,15
透天厝,52.95,43.84,29.0,0.0,0.0,1.0,0.0,鼓山區,1980.0,3.0,2.0,4.0,All,4
透天厝,107.71,98.44,10.0,0.0,1.0,0.0,0.0,苓雅區,3980.0,6.0,2.0,6.0,All,5
公寓,25.5,25.5,42.0,0.0,0.0,0.0,0.0,楠梓區,958.0,3.0,2.0,2.0,1,5
電梯大樓,22.23,13.58,16.0,0.0,0.0,1.0,1.0,左營區,752.0,1.0,1.0,1.0,3,15
透天厝,98.81,89.78,10.0,0.0,0.0,1.0,0.0,新興區,2980.0,6.0,2.0,5.0,All,5
公寓,31.76,29.38,37.0,0.0,0.0,1.0,0.0,鳳山區,898.0,5.0,2.0,3.0,1,5
公寓,23.64,23.64,46.0,1.0,0.0,1.0,0.0,橋頭區,898.0,2.0,2.0,3.0,1,5
電梯大樓,66.13,34.52,11.0,0.0,1.0,0.0,0.0,鼓山區,2580.0,4.0,2.0,2.0,12,15
電梯大樓,32.44,22.64,30.0,0.0,0.0,0.0,0.0,鳳山區,988.0,3.0,2.0,2.0,5,6
電梯大樓,39.34,18.84,7.0,0.0,1.0,0.0,0.0,三民區,998.0,3.0,2.0,2.0,6,15
電梯大樓,45.83,19.13,2.0,0.0,1.0,0.0,0.0,鳳山區,1780.0,3.0,2.0,2.0,12,15
電梯大樓,36.45,20.52,7.0,1.0,1.0,1.0,0.0,苓雅區,1358.0,4.0,2.0,2.0,1,1
電梯大樓,42.35,28.77,25.0,0.0,1.0,0.0,1.0,楠梓區,1098.0,4.0,2.0,2.0,2,8
電梯大樓,29.72,12.76,3.0,0.0,1.0,1.0,0.0,前鎮區,858.0,2.0,2.0,2.0,9,15
電梯大樓,9.98,6.3,27.0,0.0,0.0,1.0,1.0,三民區,298.0,1.0,1.0,1.0,4,16
電梯大樓,24.31,15.12,29.0,0.0,0.0,1.0,1.0,楠梓區,658.0,2.0,2.0,1.0,10,14
透天厝,57.88,51.69,18.0,0.0,0.0,1.0,0.0,前金區,2380.0,6.0,2.0,3.0,All,4
電梯大樓,42.01,19.28,21.0,1.0,1.0,1.0,0.0,鼓山區,1298.0,2.0,2.0,1.0,16,22
電梯大樓,39.88,27.92,29.0,1.0,0.0,1.0,1.0,鼓山區,1268.0,4.0,2.0,2.0,6,9
電梯大樓,37.82,26.92,28.0,0.0,0.0,0.0,1.0,新興區,888.0,4.0,2.0,2.0,5,22
電梯大樓,24.43,12.67,11.0,1.0,0.0,1.0,0.0,大寮區,937.0,2.0,1.0,1.0,3,15
電梯大樓,31.6,22.06,38.0,1.0,0.0,1.0,1.0,左營區,888.0,3.0,2.0,2.0,6,7
電梯大樓,24.43,12.67,10.0,0.0,0.0,1.0,0.0,三民區,938.0,2.0,1.0,1.0,3,15
公寓,13.6,13.6,44.0,1.0,0.0,1.0,0.0,鼓山區,388.0,2.0,1.0,1.0,2,5
電梯大樓,61.83,37.53,33.0,0.0,0.0,0.0,0.0,鼓山區,1480.0,5.0,2.0,3.0,All,15
電梯大樓,106.44,53.39,9.0,0.0,1.0,1.0,0.0,新興區,4250.0,3.0,2.0,3.0,20,21
公寓,16.67,16.67,42.0,0.0,0.0,1.0,0.0,楠梓區,498.0,2.0,2.0,1.0,4,5
電梯大樓,19.77,15.6,42.0,1.0,0.0,1.0,1.0,左營區,668.0,2.0,1.0,2.0,6,12
電梯大樓,48.33,20.65,5.0,0.0,1.0,0.0,0.0,左營區,1498.0,3.0,2.0,2.0,20,23
電梯大樓,33.38,26.28,29.0,0.0,0.0,0.0,1.0,橋頭區,898.0,3.0,2.0,2.0,3,11
電梯大樓,69.18,36.95,14.0,1.0,1.0,1.0,0.0,苓雅區,2900.0,4.0,2.0,2.0,6,26
別墅,206.06,179.97,8.0,0.0,0.0,0.0,0.0,左營區,7980.0,8.0,4.0,9.0,All,5
電梯大樓,28.33,13.19,2.0,0.0,1.0,1.0,0.0,前鎮區,1228.0,2.0,1.0,1.0,11,15
電梯大樓,43.05,30.27,34.0,0.0,0.0,1.0,1.0,鳳山區,1088.0,3.0,2.0,2.0,11,16
透天厝,73.79,62.8,20.0,0.0,1.0,0.0,0.0,三民區,2980.0,5.0,2.0,4.0,All,5
電梯大樓,44.74,26.06,28.0,0.0,1.0,1.0,0.0,鼓山區,898.0,3.0,2.0,2.0,8,20
電梯大樓,112.85,57.17,7.0,1.0,1.0,1.0,0.0,前金區,5088.0,3.0,2.0,3.0,11,28
公寓,16.67,16.67,42.0,0.0,0.0,1.0,0.0,新興區,498.0,2.0,2.0,1.0,4,5
電梯大樓,19.77,15.6,42.0,1.0,0.0,1.0,1.0,楠梓區,668.0,2.0,1.0,2.0,6,12
電梯大樓,48.33,20.65,5.0,0.0,1.0,0.0,0.0,左營區,1498.0,3.0,2.0,2.0,20,23
電梯大樓,33.38,26.28,29.0,0.0,0.0,0.0,1.0,橋頭區,898.0,3.0,2.0,2.0,3,11
電梯大樓,69.18,36.95,14.0,1.0,1.0,1.0,0.0,苓雅區,2900.0,4.0,2.0,2.0,6,26
別墅,206.06,179.97,8.0,0.0,0.0,0.0,0.0,左營區,7980.0,8.0,4.0,9.0,All,5
電梯大樓,28.33,13.19,2.0,0.0,1.0,1.0,0.0,前鎮區,1228.0,2.0,1.0,1.0,11,15
